id_cordée,lib_cordée,région,académie,département,commune,Composante /de l’cordée,Lycées sources,uai
C0028,Programme d'ouverture sociale et culturelle,Franche-Comté,Besançon,25,Montbeliard,LYCEES SOURCES,Lycée Georges Cuvier,0250030X
C0120,ARTEM,Lorraine,Nancy-Metz,54,Nancy,LYCEES SOURCES,Lycée Georges de la Tour,0540041B
C0123,Cordée Saint-Exupéry,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Georges de la Tour,0572757M
C0134,Université Paul Verlaine - Metz,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Georges de la Tour,0572757M
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Luynes,LYCEES SOURCES,Lycée Georges Duby,0133525L
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,13,Luynes,LYCEES SOURCES,Lycée Georges Duby,0133525L
C0203,EDRESUP ,Haute Normandie,Rouen,27,Vernon,LYCEES SOURCES,Lycée Georges Dumezil,0270044B
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Soissons,LYCEES SOURCES,Lycée Gérard de Nerval,0020059D
C0244,POLLEN,Ile-de-France,Versailles,95,Luzarches,LYCEES SOURCES,Lycée Gérard de Nerval,0950647M
C0106,Séminaire Lycée,Rhône-Alpes,Lyon,69,Saint Bel,LYCEES SOURCES,Lycée Germaine Tillion,0694069Y
C0148,Les études sup…c'est aussi pour moi,Centre,Orléans-Tours,37,Tours ,LYCEES SOURCES,Lycée Grandmont,0370038R
C0041,Destination Supérieur,Basse Normandie,Caen,50,Cherbourg,LYCEE(S) AVEC CPGE,Lycée Grignard,0501828R
C0140,Ambition grandes écoles,PACA,Nice,6,Nice,LYCEES SOURCES,Lycée Guillaume Apollinaire,0061763J
"C0142,""Convention """"Egalité des chances pour l'enseignement supérieur"""""",PACA,Nice,6,Nice,LYCEES SOURCES,Lycée Guillaume Apollinaire,0061763J"
C0068,Main dans la main pour réussir ,Rhône-Alpes,Grenoble,74,Bonneville,LYCEE(S) AVEC CPGE,Lycée Guillaume Fichet ,0740013M
C0028,Programme d'ouverture sociale et culturelle,Franche-Comté,Besançon,90,Belfort,LYCEE(S) AVEC CPGE,Lycée Gustave Courbet,0900003P
C0028,Programme d'ouverture sociale et culturelle,Franche-Comté,Besançon,90,Belfort,LYCEES SOURCES,Lycée Gustave Courbet,0900003P
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Dijon,LYCEE(S) AVEC CPGE,Lycée Gustave Eiffel,0211033J
C0032,Cordée de la réussite Bordeaux,Aquitaine,Bordeaux,33,Bordeaux,LYCEE(S) AVEC CPGE,Lycée Gustave Eiffel,0330028B
C0214,Egalité des chances en écoles d'architecture,Alsace,Strasbourg,68,Cernay,LYCEE(S) AVEC CPGE,Lycée Gustave Eiffel,0681810Y
C0055,Cordée HEC Olympe de Gouges,Ile-de-France,Créteil,93,Gangy,LYCEES SOURCES,Lycée Gustave Eiffel,0931272C
C0204,EDRESUP ,Haute Normandie,Rouen,76,Rouen,LYCEES SOURCES,Lycée Gustave Flaubert,0760096S
C0208,Prep'avenir,Haute Normandie,Rouen,76,Rouen,LYCEES SOURCES,Lycée Gustave Flaubert,0760096S
C0067,La cordée dromoise,Rhône-Alpes,Grenoble,26,Pierrelatte,LYCEES SOURCES,Lycée Gustave Jaume,0260019E
C0173,Les études sup…c'est aussi pour moi,Poitou-Charente,Poitiers,86,Loudun,LYCEES SOURCES,Lycée Guy Chauvet,0860021F
C0202,EDRESUP ,Haute Normandie,Rouen,76,Fécamp,LYCEES SOURCES,Lycée Guy de Maupassant,0760035A
C0205,EDRESUP ,Haute Normandie,Rouen,76,Fécamp,LYCEES SOURCES,Lycée Guy de Maupassant,0760035A
"C0171,""Une grande école, pourquoi pas moi ? ISC Paris"",Ile-de-France,Paris,92,Colombes,LYCEE(S) AVEC CPGE,Lycée Guy de Maupassant,0920137Z"
C0226,Acordix,Ile-de-France,Versailles,92,Colombes,LYCEES SOURCES,Lycée Guy de Maupassant,0920137Z
C0243,Pasteur,Ile-de-France,Versailles,92,Colombes,LYCEES SOURCES,Lycée Guy de Maupassant,0920137Z
C0198,Tutorat Horizons,Bretagne,Rennes,29,Brest,LYCEES SOURCES,Lycée Harteloire,0290010D
C0167,Prépaplus,Ile-de-France,Paris,77,Nangis,LYCEES SOURCES,Lycée Henri Becquerel,0772277G
C0147,Futurs ingénieurs au sommet,Centre,Orléans-Tours,18,Vierzon,LYCEES SOURCES,Lycée Henri Brisson,0180036S
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,62,Liévin,LYCEES SOURCES,Lycée Henri Darras,0620113L
C0160,CPES,Ile-de-France,Paris,60,Creil,TETE(S) DE CORDEE,Lycée Henri IV ,0750654D
C0168,Tremplin vers le lycée Henri IV,Ile-de-France,Paris,75,Paris,TETE(S) DE CORDEE,Lycée Henri IV ,0750654D
"C0132,""Projet citoyen """"égalité des chances"""""",Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Henri Lauritz,0540042C"
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Saint Quentin,LYCEE(S) AVEC CPGE,Lycée Henri Martin,0020048S
C0022,Passeport étudiant,Picardie,Amiens,2,Saint Quentin,LYCEE(S) AVEC CPGE,Lycée Henri Martin,0020048S
C0236,Edouard Michelin,Ile-de-France,Versailles,93,Montreuil,LYCEES SOURCES,Lycée Henri Matisse,0930965U
C0167,Prépaplus,Ile-de-France,Paris,77,Meaux,LYCEES SOURCES,Lycée Henri Moissan,0770930T
C0054,Cordée HEC Moissan,Ile-de-France,Créteil,77,Meaux,LYCEE(S) AVEC CPGE,Lycée Henri Moissan ,0770930T
C0065,OPTIM,Bourgogne,Dijon,71,Montceau les Mines,LYCEES SOURCES,Lycée Henri Parriat,0710054Y
C0120,ARTEM,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Henri Poincaré,0540038Y
C0125,Ensemble pour que chaque élève ose sa réussite,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Henri Poincaré,0540038Y
C0130,La cordée nord meusienne,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Henri Poincaré,0540038Y
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,93,Aubervilliers,LYCEES SOURCES,Lycée Henri Wallon,0930116W
C0063,Cordée Chalonnaise,Bourgogne,Dijon,71,Chalon sur Saône,LYCEES SOURCES,Lycée Hilaire de Chardonnet,0711422K
C0065,OPTIM,Bourgogne,Dijon,71,Chalon sur Saône,LYCEES SOURCES,Lycée Hilaire de Chardonnet,0711422K
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Dijon,LYCEES SOURCES,Lycée Hippolyte Fontaine ,0210018F
C0011,PASS,Provence Alpes Côte d'Azur,Aix-Marseille,4,Barcelonnette,LYCEES SOURCES,Lycée Honorat,0040003G
C0008,J'ouvre ma voie dans la prépa techno,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Honoré Daumier,0130175V
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Honoré Daumier,0130175V
C0148,Les études sup…c'est aussi pour moi,Centre,Orléans-Tours,37,Tours ,LYCEES SOURCES,Lycée Honoré de Balzac,0370036N
C0238,Jean-Louis Le Moigne,Ile-de-France,Versailles,75,Paris,LYCEES SOURCES,Lycée Honoré de Balzac,0750705J
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,5,Embrun,LYCEES SOURCES,Lycée Honoré Romane,0050004C
C0110,Réussir à HEC,Martinique,Martinique,972,Bellefontaine,LYCEES SOURCES,Lycée Hôtelier Nord Caraïbe,9720823M
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Bellefontaine,LYCEES SOURCES,Lycée Hôtelier Nord Caraïbe,9720823M
C0112,Réussir à l'INSA,Martinique,Martinique,972,Bellefontaine,LYCEES SOURCES,Lycée Hôtelier Nord Caraïbe,9720823M
"C0172,""Image, son et communication"",Poitou-Charente,Poitiers,16,Soyaux,TETE(S) DE CORDEE,Lycée Image et son Angoulême,0161095D"
C0217,Tutorat d'excellence,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée international des Pontonniers,0670081Z
C0198,Tutorat Horizons,Bretagne,Rennes,29,Brest,LYCEES SOURCES,Lycée Iroise,0290009C
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,84,Cavaillon,LYCEES SOURCES,Lycée Ismael Dauphin,0840017M
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Cavaillon,LYCEES SOURCES,Lycée Ismael Dauphin,0840017M
C0071,Un ascenseur pour la réussite,Rhône-Alpes,Grenoble,38,La Tronche,LYCEES SOURCES,Lycée ITEC,0381900J
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,42,Firminy,LYCEES SOURCES,Lycée J Holzer,0420073B
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée J.Récamier,0690032K
C0061,Tutorat de lycéens du lycée Jacques Amyot par les élèves de l'école des officiers de la gendarmerie nationale,Ile-de-France,Créteil,77,Melun,LYCEE(S) AVEC CPGE,Lycée Jacques Amyot,0770933W
C0061,Tutorat de lycéens du lycée Jacques Amyot par les élèves de l'école des officiers de la gendarmerie nationale,Ile-de-France,Créteil,77,Melun,LYCEES SOURCES,Lycée Jacques Amyot,0770933W
C0167,Prépaplus,Ile-de-France,Paris,77,Meulun,LYCEES SOURCES,Lycée Jacques Amyot,0770933W
C0094,Convention diversité Académie de Lyon,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Jacques Brel,0692717D
C0103,Partenariat des grandes écoles militaires ESSA,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Jacques Brel,0692717D
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Jacques Brel,0692717D
C0108,Trait d'union Prépa valorisation des filières technologiques,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Jacques Brel,0692717D
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Jacques Brel,0692717D
C0060,Réussir à Dauphine,Ile-de-France,Créteil,93,La Courneuve,LYCEES SOURCES,Lycée Jacques Brel,0931430Z
C0165,Parcours de réussite du lycée Saint-Louis,Ile-de-France,Paris,93,La Courneuve,LYCEES SOURCES,Lycée Jacques Brel,0931430Z
C0167,Prépaplus,Ile-de-France,Paris,93,La Courneuve,LYCEES SOURCES,Lycée Jacques Brel,0931430Z
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,54,Vandoeuvre,LYCEES SOURCES,Lycée Jacques Callot,0540070H
"C0132,""Projet citoyen """"égalité des chances"""""",Lorraine,Nancy-Metz,54,Vandoeuvre-les-Nancy,LYCEES SOURCES,Lycée Jacques Callot,0540070H"
C0147,Futurs ingénieurs au sommet,Centre,Orléans-Tours,18,Bourges,LYCEES SOURCES,Lycée Jacques Cœur,0180007K
C0149,Les sciences en face à face,Centre,Orléans-Tours,18,Bourges,LYCEES SOURCES,Lycée Jacques Cœur,0180007K
C0030,Réussir ensemble ,Franche-Comté,Besançon,39,Dole,LYCEES SOURCES,Lycée Jacques Duhamel,0390013C
C0060,Réussir à Dauphine,Ile-de-France,Créteil,93,Epinay-sur-Seine,LYCEES SOURCES,Lycée Jacques Feyder,0930120A
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,54,Pont à Mousson‎,LYCEES SOURCES,Lycée Jacques Marquette,0540058V
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,45,Saint Jean de Braye,LYCEES SOURCES,Lycée Jacques Monod,0451462V
C0154,Visez loin… Devenez ingénieur,Centre,Orléans-Tours,45,Saint Jean de Braye,LYCEES SOURCES,Lycée Jacques Monod,0451462V
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,92,Clamart,LYCEES SOURCES,Lycée Jacques Monod,0921555R
C0246,Réussir à Dauphine,Ile-de-France,Versailles,92,Boulogne,LYCEES SOURCES,Lycée Jacques Prévert,0920134W
"C0090,""Limousin, terre de réussite"",Limousin,Limoges,23,Aubusson,LYCEES SOURCES,Lycée Jammot,0230002C"
C0242,Oui nous le pouvons,Ile-de-France,Versailles,75,Paris,LYCEE(S) AVEC CPGE,Lycée Janson de Sailly,0750699C
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,75016,Paris,LYCEE(S) AVEC CPGE,Lycée Janson de Sailly,0750699C
C0162,Lycée Janson de Sailly,Ile-de-France,Paris,75016,Paris,LYCEES SOURCES,Lycée Janson de Sailly,0750699C
C0164,OPTIM,Ile-de-France,Paris,75019,Paris,LYCEE(S) AVEC CPGE,Lycée Jaquard,0750713T
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,33,Blaye,LYCEES SOURCES,Lycée Jaufre Rudel,0330020T"
C0031,Attractivité des sciences et technologies à l'université,Aquitaine,Bordeaux,33,Blaye,LYCEES SOURCES,Lycée Jaufré Rudel,0330020T
C0033,Entre en prépa c'est réalisable,Aquitaine,Bordeaux,33,Blaye,LYCEES SOURCES,Lycée Jaufré Rudel,0330020T
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,69,Lyon 1,LYCEES SOURCES,Lycée JB de la Salle,0690671E
C0141,Ambition IEP,PACA,Nice,83,Hyères,LYCEES SOURCES,Lycée Jean Aicard,0830025B
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,60,Noyon,LYCEES SOURCES,Lycée Jean Calvin,0600040T
C0026,Passeport étudiant : une grande école pourquoi pas moi,Picardie,Amiens,60,Noyon,LYCEES SOURCES,Lycée Jean Calvin,0600040T
C0031,Attractivité des sciences et technologies à l'université,Aquitaine,Bordeaux,33,Bordeaux,LYCEES SOURCES,Lycée Jean Condorcet,0332747G
C0033,Entre en prépa c'est réalisable,Aquitaine,Bordeaux,33,Bordeaux,LYCEES SOURCES,Lycée Jean Condorcet,0332747G
C0089,Escapade,Limousin,Limoges,87,Bellac,LYCEES SOURCES,Lycée Jean Giraudoux,0870003F
C0195,Partenariat EN-Rennes 1 et Rennes 2,Bretagne,Rennes,35,Fougères,LYCEES SOURCES,Lycée Jean Guéhenno,0350011X
C0221,DISPO,Midi-Pyrénées,Toulouse,81,Carmaux,LYCEES SOURCES,Lycée Jean Jaurès,0810012Y
C0223,Egalité des chances-INSA,Midi-Pyrénées,Toulouse,81,Carmaux,LYCEES SOURCES,Lycée Jean Jaurès,0810012Y
C0225,Osez l'excellence,Midi-Pyrénées,Toulouse,81,Carmaux,LYCEES SOURCES,Lycée Jean Jaurès,0810012Y
"C0239,""Ma chance, l'Université"",Ile-de-France,Versailles,92,Chatenay ,LYCEES SOURCES,Lycée Jean Jaurès,0921166T"
C0241,OPEN,Ile-de-France,Versailles,92,Chatenay-Malabry,LYCEES SOURCES,Lycée Jean Jaurès,0921166T
C0246,Réussir à Dauphine,Ile-de-France,Versailles,92,Chatenay-Malabry,LYCEES SOURCES,Lycée Jean Jaurès,0921166T
C0060,Réussir à Dauphine,Ile-de-France,Créteil,93,Montreuil,LYCEE(S) AVEC CPGE,Lycée Jean Jaurès,0930121B
"C0171,""Une grande école, pourquoi pas moi ? ISC Paris"",Ile-de-France,Paris,93,Montreuil-sous-Bois,LYCEE(S) AVEC CPGE,Lycée Jean Jaurès,0930121B"
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Argenteuil,LYCEE(S) AVEC CPGE,Lycée Jean Jaurès,0950641F
C0164,OPTIM,Ile-de-France,Paris,95,Argenteuil,LYCEE(S) AVEC CPGE,Lycée Jean Jaurès ,0950641F
C0167,Prépaplus,Ile-de-France,Paris,95,Argenteuil,LYCEES SOURCES,Lycée Jean Jaurès ,0950641F
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marignane,LYCEES SOURCES,Lycée Jean Lurcat,0132210G
C0221,DISPO,Midi-Pyrénées,Toulouse,46,Saint-Céré,LYCEES SOURCES,Lycée Jean Lurçat,0460026D
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Chauny,LYCEES SOURCES,Lycée Jean Macé,0022008X
C0175,Venise verte,Poitou-Charente,Poitiers,79,Niort,LYCEES SOURCES,Lycée Jean Macé,0790023W
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,13,Vitrolles,LYCEES SOURCES,Lycée Jean Monnet,0133288D
"C0117,""Le fil d'Ariane vers le master, pourquoi pas moi?"",Languedoc-Roussillon,Montpellier,34,Montpellier,LYCEES SOURCES,Lycée Jean Monnet,0341736C"
C0148,Les études sup…c'est aussi pour moi,Centre,Orléans-Tours,37,Joué-les-Tours,LYCEES SOURCES,Lycée Jean Monnet,0371417P
C0105,Réussir aujourd'hui-intégrer une grande école,Rhône-Alpes,Lyon,42,Saint-Etienne ,LYCEES SOURCES,Lycée Jean Monnet,0420043U
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Jean Monnet,0670078W
"C0215,""Le service public local, pourquoi pas moi?"",Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Jean Monnet,0670078W"
C0181,Roosevelt URCA,Champagne-Ardennes,Reims,8,Revin,LYCEES SOURCES,Lycée Jean Moulin,0080040A
C0147,Futurs ingénieurs au sommet,Centre,Orléans-Tours,18,Saint Amand,LYCEES SOURCES,Lycée Jean Moulin,0180024D
C0149,Les sciences en face à face,Centre,Orléans-Tours,18,Saint Amand,LYCEES SOURCES,Lycée Jean Moulin,0180024D
C0201,Course en cours,Haute Normandie,Rouen,27,Les Andelys,LYCEES SOURCES,Lycée Jean Moulin,0271585B
"C0187,""Confiance, ambition, réussite en Sud Finistère"",Bretagne,Rennes,29,Châteaulin,LYCEES SOURCES,Lycée Jean Moulin,0290023T"
C0198,Tutorat Horizons,Bretagne,Rennes,29,Châteaulin,LYCEES SOURCES,Lycée Jean Moulin,0290023T
C0126,Excellene scientifique à Forbach,Lorraine,Nancy-Metz,57,Forbach,LYCEE(S) AVEC CPGE,Lycée Jean Moulin,0570029X
C0134,Université Paul Verlaine - Metz,Lorraine,Nancy-Metz,57,Forbach,LYCEE(S) AVEC CPGE,Lycée Jean Moulin,0570029X
C0126,Excellene scientifique à Forbach,Lorraine,Nancy-Metz,57,Forbach,LYCEES SOURCES,Lycée Jean Moulin,0570029X
C0082,Les cordées de la réussite du lycée Saint-Pierre et de l'école d'ingénieurs,Nord-Pas-de-Calais,Lille,59,Roubaix,LYCEES SOURCES,Lycée Jean Moulin,0590185F
C0173,Les études sup…c'est aussi pour moi,Poitou-Charente,Poitiers,86,Montmorillon,LYCEES SOURCES,Lycée Jean Moulin,0860028N
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEE(S) AVEC CPGE,Lycée Jean Perrin,0130053M
C0008,J'ouvre ma voie dans la prépa techno,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEE(S) AVEC CPGE,Lycée Jean Perrin,0130053M
C0012,Phoenix,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEE(S) AVEC CPGE,Lycée Jean Perrin,0130053M
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Rézé,LYCEES SOURCES,Lycée Jean Perrin,0440062D
C0100,Ouverture sociale des CPGE et école d'été,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée Jean Perrin,0690082P
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Saint-Ouen l'Aumone,LYCEES SOURCES,Lycée Jean Perrin,0951104J
C0205,EDRESUP ,Haute Normandie,Rouen,76,Montivilliers,LYCEES SOURCES,Lycée Jean Prévost,0760076V
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,59,Lomme,LYCEES SOURCES,Lycée Jean Prouvé,0595786U
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Montdidier,LYCEES SOURCES,Lycée Jean Racine,0801853E
C0022,Passeport étudiant,Picardie,Amiens,80,Montdidier,LYCEES SOURCES,Lycée Jean Racine,0801853E
C0023,Passeport étudiant,Picardie,Amiens,80,Montdidier,LYCEES SOURCES,Lycée Jean Racine,0801853E
C0024,Passeport étudiant,Picardie,Amiens,80,Montdidier,LYCEES SOURCES,Lycée Jean Racine,0801853E
C0055,Cordée HEC Olympe de Gouges,Ile-de-France,Créteil,93,Bondy,LYCEES SOURCES,Lycée Jean Renoir,0930118Y
C0159,Cordée Jean-Baptiste Say,Ile-de-France,Paris,93,Bondy,LYCEES SOURCES,Lycée Jean Renoir,0930118Y
C0165,Parcours de réussite du lycée Saint-Louis,Ile-de-France,Paris,93,Bondy,LYCEES SOURCES,Lycée Jean Renoir,0930118Y
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,33,La Réole,LYCEES SOURCES,Lycée Jean Renou,0330109P"
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,59,Roubaix,LYCEES SOURCES,Lycée Jean Rostand,0590184E
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,78,Mantes-la-Jolie,LYCEES SOURCES,Lycée Jean Rostand,0782540M
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,78,Mantes-la-Jolie,LYCEES SOURCES,Lycée Jean Rostand,0782540M
C0234,Course en cours,Ile-de-France,Versailles,78,Mantes-la-Jolie,LYCEES SOURCES,Lycée Jean Rostand,0782540M
C0248,Secteur Mantois,Ile-de-France,Versailles,78,Mantes-la-jolie,LYCEES SOURCES,Lycée Jean Rostand,0782540M
C0165,Parcours de réussite du lycée Saint-Louis,Ile-de-France,Paris,95,Saint-Ouen-L'Aumône,LYCEES SOURCES,Lycée Jean Rostand,0951728M
C0160,CPES,Ile-de-France,Paris,60,Creil,LYCEES SOURCES,Lycée Jean Uhry,0600021X
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,77,Meaux,LYCEE(S) AVEC CPGE,Lycée Jean Vilar,0772229E
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,77,Meaux,LYCEES SOURCES,Lycée Jean Vilar,0772229E
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,78,Plaisir,LYCEES SOURCES,Lycée Jean Vilar,0780582J
C0242,Oui nous le pouvons,Ile-de-France,Versailles,78,Plaisir,LYCEES SOURCES,Lycée Jean Vilar,0780582J
C0054,Cordée HEC Moissan,Ile-de-France,Créteil,77,Meaux,LYCEES SOURCES,Lycée Jean Vilar ,0772229E
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,45,Orléans ,LYCEES SOURCES,Lycée Jean Zay,0450050K
C0049,Pôle Méc@réussite : Comment Oser Réussir en Développant son Envie d'Excellence,Auvergne,Clermont-Ferrand,63,Thiers ,LYCEE(S) AVEC CPGE,Lycée Jean Zay,0630069H
C0049,Pôle Méc@réussite : Comment Oser Réussir en Développant son Envie d'Excellence,Auvergne,Clermont-Ferrand,63,Thiers ,LYCEES SOURCES,Lycée Jean Zay,0630069H
C0159,Cordée Jean-Baptiste Say,Ile-de-France,Paris,93,Aulnay-sous-Bois,LYCEES SOURCES,Lycée Jean Zay,0930833A
C0167,Prépaplus,Ile-de-France,Paris,93,Aulnay-sous-Bois,LYCEES SOURCES,Lycée Jean Zay,0930833A
C0179,Objectif excellences,Champagne-Ardennes,Reims,51,Reims,LYCEES SOURCES,Lycée Jean-Baptiste Colbert,0511901P
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,57,Thionville,LYCEES SOURCES,Lycée Jean-Baptiste Colbert,0572027U
"C0086,""Une grande école, pourquoi pas moi?"",Nord-Pas-de-Calais,Lille,59,Douai,LYCEES SOURCES,Lycée Jean-Baptiste Corot,0590064Z"
C0240,Mat' les vacances,Ile-de-France,Versailles,91,Savigny-sur-Orge,LYCEE(S) AVEC CPGE,Lycée Jean-Baptiste Corot,0910627M
C0245,Pourquoi pas moi ?,Ile-de-France,Versailles,91,Savigny-sur-Orge,LYCEE(S) AVEC CPGE,Lycée Jean-Baptiste Corot,0910627M
C0227,Ambition d'enseignement supérieur - Lycée Doisneau,Ile-de-France,Versailles,91,Savigny-sur-Orge,LYCEES SOURCES,Lycée Jean-Baptiste Corot,0910627M
C0089,Escapade,Limousin,Limoges,87,St Yriex-la-Perche,LYCEES SOURCES,Lycée Jean-Baptiste Darnet,0870050G
C0157,Cap-Ingénieur,Ile-de-France,Paris,93,Saint-Denis,LYCEES SOURCES,Lycée Jean-Baptiste de La Salle,0931797Y
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Jean-Baptiste Delambre,0801700N
C0021,Les arts : pôle d'excellence,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Jean-Baptiste Delambre,0801700N
C0022,Passeport étudiant,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Jean-Baptiste Delambre,0801700N
C0023,Passeport étudiant,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Jean-Baptiste Delambre,0801700N
C0024,Passeport étudiant,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Jean-Baptiste Delambre,0801700N
"C0116,""Un lycée au cœur d'un réseau, point d'appui pour le développement local"",Languedoc-Roussillon,Montpellier,30,Alès,LYCEES SOURCES,Lycée Jean-Baptiste Dumas,0300002P"
C0242,Oui nous le pouvons,Ile-de-France,Versailles,75,Paris,LYCEE(S) AVEC CPGE,Lycée Jean-Baptiste Say,0750700D
C0159,Cordée Jean-Baptiste Say,Ile-de-France,Paris,95,Garges-les-Gonesses,TETE(S) DE CORDEE,Lycée Jean-Baptiste Say,0750700D
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Carpentras,LYCEES SOURCES,Lycée Jean-Henri Fabre,0840015K
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,95,Sarcelles,LYCEE(S) AVEC CPGE,Lycée Jean-Jacques Rousseau,0950648N
C0244,POLLEN,Ile-de-France,Versailles,95,Sarcelles,LYCEE(S) AVEC CPGE,Lycée Jean-Jacques Rousseau,0950648N
C0167,Prépaplus,Ile-de-France,Paris,95,Sarcelles,LYCEES SOURCES,Lycée Jean-Jacques Rousseau,0950648N
C0062,Accès aux formations supérieures et métiers du vivant,Bourgogne,Dijon,21,Chevigny Saint Sauveur,LYCEES SOURCES,Lycée Jean-Marc Boivin,0211909L
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Chevigny Saint Sauveur,LYCEES SOURCES,Lycée Jean-Marc Boivin,0211909L
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,60,Beauvais,LYCEES SOURCES,Lycée Jeanne Hachette,0601824G
C0025,Passeport étudiant : les jeudis de la science,Picardie,Amiens,60,Beauvais,LYCEES SOURCES,Lycée Jeanne Hachette,0601824G
C0186,Assomption Rennes,Bretagne,Rennes,35,St Grégoire,LYCEES SOURCES,Lycée Jean-Paul II,0350801F
C0103,Partenariat des grandes écoles militaires ESSA,Rhône-Alpes,Lyon,69,Bron,LYCEES SOURCES,Lycée Jean-Paul Sartre,0693044J
